Объем;Программа (файл);Программа;КадрNum;Подача;Шпиндель;Инструмент;Интерполяции тип;СКП;X относительное;Y относительное;Z относительное;I;J;K;X станка;Y станка;Z станка;A станка;B станка;C станка;Коррекция на диаметр;Время;Контурная коррекция;СК X;СК Y;СК Z;
283980.0337;C:\ncm-prt\ADEM-N33.NC;0001;320;20.;500.;1;ПЧС дуга;СКП 1;6.;6.;0.;6.;0.;0.;36.489;60.288;5.;0.;0.;0.;0.;11:16:12;Выкл.;36.489;60.288;5.;
281499.2992;C:\ncm-prt\ADEM-N33.NC;0001;325;20.;500.;1;Отрезок;СКП 1;33.632;-0.001;0.;0.;0.;0.;70.121;60.287;5.;0.;0.;0.;0.;11:17:52;Выкл.;70.121;60.287;5.;
279951.4666;C:\ncm-prt\ADEM-N33.NC;0001;330;20.;500.;1;Отрезок;СКП 1;0.;-19.314;0.;0.;0.;0.;70.121;40.973;5.;0.;0.;0.;0.;11:18:50;Выкл.;70.121;40.973;5.;
279780.3342;C:\ncm-prt\ADEM-N33.NC;0001;335;20.;500.;1;Отрезок;СКП 1;-7.999;0.;0.;0.;0.;0.;62.122;40.973;5.;0.;0.;0.;0.;11:19:14;Выкл.;62.122;40.973;5.;
279780.3342;C:\ncm-prt\ADEM-N33.NC;0001;340;20.;500.;1;Отрезок;СКП 1;-0.001;1.;0.;0.;0.;0.;62.121;41.973;5.;0.;0.;0.;0.;11:19:17;Выкл.;62.121;41.973;5.;
279780.3342;C:\ncm-prt\ADEM-N33.NC;0001;345;20.;500.;1;Хол. ход;СКП 1;0.;0.;26.;0.;0.;0.;62.121;41.973;31.;0.;0.;0.;0.;11:19:18;Выкл.;62.121;41.973;31.;
279780.3342;C:\ncm-prt\ADEM-N33.NC;0001;350;20.;500.;1;Хол. ход;СКП 1;-13.322;-5.83;0.;0.;0.;0.;48.799;36.143;31.;0.;0.;0.;0.;11:19:18;Выкл.;48.799;36.143;31.;
279779.5429;C:\ncm-prt\ADEM-N33.NC;0001;355;20.;500.;1;Отрезок;СКП 1;0.;0.;-2.3;0.;0.;0.;48.799;36.143;28.7;0.;0.;0.;0.;11:19:24;Выкл.;48.799;36.143;28.7;
279779.1488;C:\ncm-prt\ADEM-N33.NC;0001;360;20.;500.;1;Отрезок;СКП 1;0.;-1.;0.;0.;0.;0.;48.799;35.143;28.7;0.;0.;0.;0.;11:19:27;Выкл.;48.799;35.143;28.7;
279767.3708;C:\ncm-prt\ADEM-N33.NC;0001;365;20.;500.;1;Отрезок;СКП 1;-12.31;0.;0.;0.;0.;0.;36.489;35.143;28.7;0.;0.;0.;0.;11:20:04;Выкл.;36.489;35.143;28.7;
279748.6502;C:\ncm-prt\ADEM-N33.NC;0001;370;20.;500.;1;ПЧС дуга;СКП 1;-11.83;11.83;0.;0.;11.83;0.;24.659;46.973;28.7;0.;0.;0.;0.;11:21:00;Выкл.;24.659;46.973;28.7;
279741.3028;C:\ncm-prt\ADEM-N33.NC;0001;375;20.;500.;1;Отрезок;СКП 1;0.;7.315;0.;0.;0.;0.;24.659;54.288;28.7;0.;0.;0.;0.;11:21:22;Выкл.;24.659;54.288;28.7;
279722.584;C:\ncm-prt\ADEM-N33.NC;0001;380;20.;500.;1;ПЧС дуга;СКП 1;11.83;11.829;0.;11.83;0.;0.;36.489;66.117;28.7;0.;0.;0.;0.;11:22:18;Выкл.;36.489;66.117;28.7;
279715.2932;C:\ncm-prt\ADEM-N33.NC;0001;385;20.;500.;1;Отрезок;СКП 1;8.359; 0.001;0.;0.;0.;0.;44.848;66.118;28.7;0.;0.;0.;0.;11:22:43;Выкл.;44.848;66.118;28.7;
279715.2478;C:\ncm-prt\ADEM-N33.NC;0001;390;20.;500.;1;Отрезок;СКП 1;0.;-1.001;0.;0.;0.;0.;44.848;65.117;28.7;0.;0.;0.;0.;11:22:46;Выкл.;44.848;65.117;28.7;
279715.2221;C:\ncm-prt\ADEM-N33.NC;0001;395;20.;500.;1;Хол. ход;СКП 1;0.;0.;33.3;0.;0.;0.;44.848;65.117;62.;0.;0.;0.;0.;11:22:46;Выкл.;44.848;65.117;62.;
279715.2221;C:\ncm-prt\ADEM-N33.NC;0001;400;20.;500.;1;Хол. ход;СКП 1;3.951;-28.104;0.;0.;0.;0.;48.799;37.013;62.;0.;0.;0.;0.;11:22:46;Выкл.;48.799;37.013;62.;
279715.2221;C:\ncm-prt\ADEM-N33.NC;0001;405;20.;500.;1;Отрезок;СКП 1;0.;0.;-31.6;0.;0.;0.;48.799;37.013;30.4;0.;0.;0.;0.;11:24:21;Выкл.;48.799;37.013;30.4;
279714.6907;C:\ncm-prt\ADEM-N33.NC;0001;410;20.;500.;1;Отрезок;СКП 1;0.;0.;-2.;0.;0.;0.;48.799;37.013;28.4;0.;0.;0.;0.;11:24:27;Выкл.;48.799;37.013;28.4;
279714.3211;C:\ncm-prt\ADEM-N33.NC;0001;415;20.;500.;1;Отрезок;СКП 1;0.;-1.001;0.;0.;0.;0.;48.799;36.012;28.4;0.;0.;0.;0.;11:24:30;Выкл.;48.799;36.012;28.4;
279703.7063;C:\ncm-prt\ADEM-N33.NC;0001;420;20.;500.;1;Отрезок;СКП 1;-12.31; 0.001;0.;0.;0.;0.;36.489;36.013;28.4;0.;0.;0.;0.;11:25:07;Выкл.;36.489;36.013;28.4;
279687.9412;C:\ncm-prt\ADEM-N33.NC;0001;425;20.;500.;1;ПЧС дуга;СКП 1;-10.96;10.96;0.;0.;10.96;0.;25.529;46.973;28.4;0.;0.;0.;0.;11:25:59;Выкл.;25.529;46.973;28.4;
279681.4012;C:\ncm-prt\ADEM-N33.NC;0001;430;20.;500.;1;Отрезок;СКП 1;0.;7.315;0.;0.;0.;0.;25.529;54.288;28.4;0.;0.;0.;0.;11:26:21;Выкл.;25.529;54.288;28.4;
279665.6371;C:\ncm-prt\ADEM-N33.NC;0001;435;20.;500.;1;ПЧС дуга;СКП 1;10.96;10.96;0.;10.96;0.;0.;36.489;65.248;28.4;0.;0.;0.;0.;11:27:12;Выкл.;36.489;65.248;28.4;
279659.3339;C:\ncm-prt\ADEM-N33.NC;0001;440;20.;500.;1;Отрезок;СКП 1;8.359;0.;0.;0.;0.;0.;44.848;65.248;28.4;0.;0.;0.;0.;11:27:37;Выкл.;44.848;65.248;28.4;
279659.3339;C:\ncm-prt\ADEM-N33.NC;0001;445;20.;500.;1;Отрезок;СКП 1;0.;-1.;0.;0.;0.;0.;44.848;64.248;28.4;0.;0.;0.;0.;11:27:40;Выкл.;44.848;64.248;28.4;
279659.3339;C:\ncm-prt\ADEM-N33.NC;0001;450;20.;500.;1;Хол. ход;СКП 1;0.;0.;33.6;0.;0.;0.;44.848;64.248;62.;0.;0.;0.;0.;11:27:40;Выкл.;44.848;64.248;62.;
279659.3339;C:\ncm-prt\ADEM-N33.NC;0001;455;20.;500.;1;Хол. ход;СКП 1;3.951;-26.589;0.;0.;0.;0.;48.799;37.659;62.;0.;0.;0.;0.;11:27:41;Выкл.;48.799;37.659;62.;
279659.3339;C:\ncm-prt\ADEM-N33.NC;0001;460;20.;500.;1;Отрезок;СКП 1;0.;0.;-31.9;0.;0.;0.;48.799;37.659;30.1;0.;0.;0.;0.;11:29:16;Выкл.;48.799;37.659;30.1;
279659.111;C:\ncm-prt\ADEM-N33.NC;0001;465;20.;500.;1;Отрезок;СКП 1;0.;0.;-2.;0.;0.;0.;48.799;37.659;28.1;0.;0.;0.;0.;11:29:22;Выкл.;48.799;37.659;28.1;
279658.7759;C:\ncm-prt\ADEM-N33.NC;0001;470;20.;500.;1;Отрезок;СКП 1;0.;-0.999;0.;0.;0.;0.;48.799;36.66;28.1;0.;0.;0.;0.;11:29:25;Выкл.;48.799;36.66;28.1;
279650.8249;C:\ncm-prt\ADEM-N33.NC;0001;475;20.;500.;1;Отрезок;СКП 1;-12.31;-0.001;0.;0.;0.;0.;36.489;36.659;28.1;0.;0.;0.;0.;11:30:02;Выкл.;36.489;36.659;28.1;
279639.3364;C:\ncm-prt\ADEM-N33.NC;0001;480;20.;500.;1;ПЧС дуга;СКП 1;-10.314;10.313;0.;0.;10.313;0.;26.175;46.972;28.1;0.;0.;0.;0.;11:30:51;Выкл.;26.175;46.972;28.1;
279634.4555;C:\ncm-prt\ADEM-N33.NC;0001;485;20.;500.;1;Отрезок;СКП 1;0.;7.316;0.;0.;0.;0.;26.175;54.288;28.1;0.;0.;0.;0.;11:31:13;Выкл.;26.175;54.288;28.1;
279622.9663;C:\ncm-prt\ADEM-N33.NC;0001;490;20.;500.;1;ПЧС дуга;СКП 1;10.314;10.314;0.;10.314;0.;0.;36.489;64.602;28.1;0.;0.;0.;0.;11:32:01;Выкл.;36.489;64.602;28.1;
279618.1563;C:\ncm-prt\ADEM-N33.NC;0001;495;20.;500.;1;Отрезок;СКП 1;8.359;-0.001;0.;0.;0.;0.;44.848;64.601;28.1;0.;0.;0.;0.;11:32:26;Выкл.;44.848;64.601;28.1;
279618.1563;C:\ncm-prt\ADEM-N33.NC;0001;500;20.;500.;1;Отрезок;СКП 1;0.;-1.;0.;0.;0.;0.;44.848;63.601;28.1;0.;0.;0.;0.;11:32:29;Выкл.;44.848;63.601;28.1;
279618.1563;C:\ncm-prt\ADEM-N33.NC;0001;505;20.;500.;1;Хол. ход;СКП 1;0.;0.;33.9;0.;0.;0.;44.848;63.601;62.;0.;0.;0.;0.;11:32:30;Выкл.;44.848;63.601;62.;
279618.1563;C:\ncm-prt\ADEM-N33.NC;0001;510;20.;500.;1;Хол. ход;СКП 1;3.951;-25.414;0.;0.;0.;0.;48.799;38.187;62.;0.;0.;0.;0.;11:32:30;Выкл.;48.799;38.187;62.;
279618.1563;C:\ncm-prt\ADEM-N33.NC;0001;515;20.;500.;1;Отрезок;СКП 1;0.;0.;-32.2;0.;0.;0.;48.799;38.187;29.8;0.;0.;0.;0.;11:34:06;Выкл.;48.799;38.187;29.8;
279618.0717;C:\ncm-prt\ADEM-N33.NC;0001;520;20.;500.;1;Отрезок;СКП 1;0.;0.;-2.;0.;0.;0.;48.799;38.187;27.8;0.;0.;0.;0.;11:34:12;Выкл.;48.799;38.187;27.8;
279617.7974;C:\ncm-prt\ADEM-N33.NC;0001;525;20.;500.;1;Отрезок;СКП 1;0.;-0.999;0.;0.;0.;0.;48.799;37.188;27.8;0.;0.;0.;0.;11:34:15;Выкл.;48.799;37.188;27.8;
279611.5221;C:\ncm-prt\ADEM-N33.NC;0001;530;20.;500.;1;Отрезок;СКП 1;-12.31;-0.001;0.;0.;0.;0.;36.489;37.187;27.8;0.;0.;0.;0.;11:34:52;Выкл.;36.489;37.187;27.8;
279602.6117;C:\ncm-prt\ADEM-N33.NC;0001;535;20.;500.;1;ПЧС дуга;СКП 1;-9.786;9.785;0.;0.;9.785;0.;26.703;46.972;27.8;0.;0.;0.;0.;11:35:38;Выкл.;26.703;46.972;27.8;
279598.7247;C:\ncm-prt\ADEM-N33.NC;0001;540;20.;500.;1;Отрезок;СКП 1;0.;7.316;0.;0.;0.;0.;26.703;54.288;27.8;0.;0.;0.;0.;11:36:00;Выкл.;26.703;54.288;27.8;
279589.8138;C:\ncm-prt\ADEM-N33.NC;0001;545;20.;500.;1;ПЧС дуга;СКП 1;9.786;9.786;0.;9.786;0.;0.;36.489;64.074;27.8;0.;0.;0.;0.;11:36:46;Выкл.;36.489;64.074;27.8;
279585.8743;C:\ncm-prt\ADEM-N33.NC;0001;550;20.;500.;1;Отрезок;СКП 1;8.359;-0.001;0.;0.;0.;0.;44.848;64.073;27.8;0.;0.;0.;0.;11:37:12;Выкл.;44.848;64.073;27.8;
279585.8743;C:\ncm-prt\ADEM-N33.NC;0001;555;20.;500.;1;Отрезок;СКП 1;0.;-0.999;0.;0.;0.;0.;44.848;63.074;27.8;0.;0.;0.;0.;11:37:15;Выкл.;44.848;63.074;27.8;
279585.8743;C:\ncm-prt\ADEM-N33.NC;0001;560;20.;500.;1;Хол. ход;СКП 1;0.;0.;34.2;0.;0.;0.;44.848;63.074;62.;0.;0.;0.;0.;11:37:15;Выкл.;44.848;63.074;62.;
279585.8743;C:\ncm-prt\ADEM-N33.NC;0001;565;20.;500.;1;Хол. ход;СКП 1;3.951;-24.438;0.;0.;0.;0.;48.799;38.636;62.;0.;0.;0.;0.;11:37:15;Выкл.;48.799;38.636;62.;
279585.8743;C:\ncm-prt\ADEM-N33.NC;0001;570;20.;500.;1;Отрезок;СКП 1;0.;0.;-32.5;0.;0.;0.;48.799;38.636;29.5;0.;0.;0.;0.;11:38:52;Выкл.;48.799;38.636;29.5;
279585.8556;C:\ncm-prt\ADEM-N33.NC;0001;575;20.;500.;1;Отрезок;СКП 1;0.;0.;-2.;0.;0.;0.;48.799;38.636;27.5;0.;0.;0.;0.;11:38:58;Выкл.;48.799;38.636;27.5;
279585.6549;C:\ncm-prt\ADEM-N33.NC;0001;580;20.;500.;1;Отрезок;СКП 1;0.;-0.999;0.;0.;0.;0.;48.799;37.637;27.5;0.;0.;0.;0.;11:39:01;Выкл.;48.799;37.637;27.5;
279580.8145;C:\ncm-prt\ADEM-N33.NC;0001;585;20.;500.;1;Отрезок;СКП 1;-12.31;-0.001;0.;0.;0.;0.;36.489;37.636;27.5;0.;0.;0.;0.;11:39:38;Выкл.;36.489;37.636;27.5;
279573.987;C:\ncm-prt\ADEM-N33.NC;0001;590;20.;500.;1;ПЧС дуга;СКП 1;-9.336;9.337;0.;0.;9.337;0.;27.153;46.973;27.5;0.;0.;0.;0.;11:40:22;Выкл.;27.153;46.973;27.5;
279570.979;C:\ncm-prt\ADEM-N33.NC;0001;595;20.;500.;1;Отрезок;СКП 1;0.;7.315;0.;0.;0.;0.;27.153;54.288;27.5;0.;0.;0.;0.;11:40:44;Выкл.;27.153;54.288;27.5;
279564.1579;C:\ncm-prt\ADEM-N33.NC;0001;600;20.;500.;1;ПЧС дуга;СКП 1;9.336;9.336;0.;9.336;0.;0.;36.489;63.624;27.5;0.;0.;0.;0.;11:41:28;Выкл.;36.489;63.624;27.5;
279561.0042;C:\ncm-prt\ADEM-N33.NC;0001;605;20.;500.;1;Отрезок;СКП 1;8.359;0.;0.;0.;0.;0.;44.848;63.624;27.5;0.;0.;0.;0.;11:41:53;Выкл.;44.848;63.624;27.5;
279561.0042;C:\ncm-prt\ADEM-N33.NC;0001;610;20.;500.;1;Отрезок;СКП 1;0.;-1.;0.;0.;0.;0.;44.848;62.624;27.5;0.;0.;0.;0.;11:41:56;Выкл.;44.848;62.624;27.5;
279561.0042;C:\ncm-prt\ADEM-N33.NC;0001;615;20.;500.;1;Хол. ход;СКП 1;0.;0.;34.5;0.;0.;0.;44.848;62.624;62.;0.;0.;0.;0.;11:41:56;Выкл.;44.848;62.624;62.;
279561.0042;C:\ncm-prt\ADEM-N33.NC;0001;620;20.;500.;1;Хол. ход;СКП 1;3.951;-23.596;0.;0.;0.;0.;48.799;39.028;62.;0.;0.;0.;0.;11:41:57;Выкл.;48.799;39.028;62.;
279561.0042;C:\ncm-prt\ADEM-N33.NC;0001;625;20.;500.;1;Отрезок;СКП 1;0.;0.;-32.8;0.;0.;0.;48.799;39.028;29.2;0.;0.;0.;0.;11:43:35;Выкл.;48.799;39.028;29.2;
279561.0041;C:\ncm-prt\ADEM-N33.NC;0001;630;20.;500.;1;Отрезок;СКП 1;0.;0.;-2.;0.;0.;0.;48.799;39.028;27.2;0.;0.;0.;0.;11:43:41;Выкл.;48.799;39.028;27.2;
279560.8791;C:\ncm-prt\ADEM-N33.NC;0001;635;20.;500.;1;Отрезок;СКП 1;0.;-0.999;0.;0.;0.;0.;48.799;38.029;27.2;0.;0.;0.;0.;11:43:44;Выкл.;48.799;38.029;27.2;
279557.0135;C:\ncm-prt\ADEM-N33.NC;0001;640;20.;500.;1;Отрезок;СКП 1;-12.31;-0.001;0.;0.;0.;0.;36.489;38.028;27.2;0.;0.;0.;0.;11:44:21;Выкл.;36.489;38.028;27.2;
279551.5642;C:\ncm-prt\ADEM-N33.NC;0001;645;20.;500.;1;ПЧС дуга;СКП 1;-8.944;8.945;0.;0.;8.945;0.;27.545;46.973;27.2;0.;0.;0.;0.;11:45:03;Выкл.;27.545;46.973;27.2;
279549.1582;C:\ncm-prt\ADEM-N33.NC;0001;650;20.;500.;1;Отрезок;СКП 1;0.;7.315;0.;0.;0.;0.;27.545;54.288;27.2;0.;0.;0.;0.;11:45:25;Выкл.;27.545;54.288;27.2;
279543.7112;C:\ncm-prt\ADEM-N33.NC;0001;655;20.;500.;1;ПЧС дуга;СКП 1;8.944;8.944;0.;8.944;0.;0.;36.489;63.232;27.2;0.;0.;0.;0.;11:46:07;Выкл.;36.489;63.232;27.2;
279541.1273;C:\ncm-prt\ADEM-N33.NC;0001;660;20.;500.;1;Отрезок;СКП 1;8.359;0.;0.;0.;0.;0.;44.848;63.232;27.2;0.;0.;0.;0.;11:46:32;Выкл.;44.848;63.232;27.2;
279541.1273;C:\ncm-prt\ADEM-N33.NC;0001;665;20.;500.;1;Отрезок;СКП 1;0.;-1.;0.;0.;0.;0.;44.848;62.232;27.2;0.;0.;0.;0.;11:46:35;Выкл.;44.848;62.232;27.2;
279541.1273;C:\ncm-prt\ADEM-N33.NC;0001;670;20.;500.;1;Хол. ход;СКП 1;0.;0.;34.8;0.;0.;0.;44.848;62.232;62.;0.;0.;0.;0.;11:46:35;Выкл.;44.848;62.232;62.;
279541.1273;C:\ncm-prt\ADEM-N33.NC;0001;675;20.;500.;1;Хол. ход;СКП 1;3.951;-22.857;0.;0.;0.;0.;48.799;39.375;62.;0.;0.;0.;0.;11:46:36;Выкл.;48.799;39.375;62.;
279541.1273;C:\ncm-prt\ADEM-N33.NC;0001;680;20.;500.;1;Отрезок;СКП 1;0.;0.;-33.1;0.;0.;0.;48.799;39.375;28.9;0.;0.;0.;0.;11:48:15;Выкл.;48.799;39.375;28.9;
279541.1273;C:\ncm-prt\ADEM-N33.NC;0001;685;20.;500.;1;Отрезок;СКП 1;0.;0.;-2.;0.;0.;0.;48.799;39.375;26.9;0.;0.;0.;0.;11:48:21;Выкл.;48.799;39.375;26.9;
279541.061;C:\ncm-prt\ADEM-N33.NC;0001;690;20.;500.;1;Отрезок;СКП 1;0.;-0.999;0.;0.;0.;0.;48.799;38.376;26.9;0.;0.;0.;0.;11:48:24;Выкл.;48.799;38.376;26.9;
279537.8915;C:\ncm-prt\ADEM-N33.NC;0001;695;20.;500.;1;Отрезок;СКП 1;-12.31;0.;0.;0.;0.;0.;36.489;38.376;26.9;0.;0.;0.;0.;11:49:01;Выкл.;36.489;38.376;26.9;
279533.4477;C:\ncm-prt\ADEM-N33.NC;0001;700;20.;500.;1;ПЧС дуга;СКП 1;-8.598;8.597;0.;0.;8.597;0.;27.891;46.973;26.9;0.;0.;0.;0.;11:49:41;Выкл.;27.891;46.973;26.9;
279531.4733;C:\ncm-prt\ADEM-N33.NC;0001;705;20.;500.;1;Отрезок;СКП 1; 0.001;7.315;0.;0.;0.;0.;27.892;54.288;26.9;0.;0.;0.;0.;11:50:03;Выкл.;27.892;54.288;26.9;
279527.0307;C:\ncm-prt\ADEM-N33.NC;0001;710;20.;500.;1;ПЧС дуга;СКП 1;8.597;8.597;0.;8.597;0.;0.;36.489;62.885;26.9;0.;0.;0.;0.;11:50:44;Выкл.;36.489;62.885;26.9;
279524.8802;C:\ncm-prt\ADEM-N33.NC;0001;715;20.;500.;1;Отрезок;СКП 1;8.359;0.;0.;0.;0.;0.;44.848;62.885;26.9;0.;0.;0.;0.;11:51:09;Выкл.;44.848;62.885;26.9;
279524.8802;C:\ncm-prt\ADEM-N33.NC;0001;720;20.;500.;1;Отрезок;СКП 1;0.;-1.;0.;0.;0.;0.;44.848;61.885;26.9;0.;0.;0.;0.;11:51:12;Выкл.;44.848;61.885;26.9;
279524.8802;C:\ncm-prt\ADEM-N33.NC;0001;725;20.;500.;1;Хол. ход;СКП 1;0.;0.;35.1;0.;0.;0.;44.848;61.885;62.;0.;0.;0.;0.;11:51:12;Выкл.;44.848;61.885;62.;
279524.8802;C:\ncm-prt\ADEM-N33.NC;0001;730;20.;500.;1;Хол. ход;СКП 1;3.951;-22.199;0.;0.;0.;0.;48.799;39.686;62.;0.;0.;0.;0.;11:51:12;Выкл.;48.799;39.686;62.;
279524.8802;C:\ncm-prt\ADEM-N33.NC;0001;735;20.;500.;1;Отрезок;СКП 1;0.;0.;-33.4;0.;0.;0.;48.799;39.686;28.6;0.;0.;0.;0.;11:52:52;Выкл.;48.799;39.686;28.6;
279524.8802;C:\ncm-prt\ADEM-N33.NC;0001;740;20.;500.;1;Отрезок;СКП 1;0.;0.;-2.;0.;0.;0.;48.799;39.686;26.6;0.;0.;0.;0.;11:52:58;Выкл.;48.799;39.686;26.6;
279524.8568;C:\ncm-prt\ADEM-N33.NC;0001;745;20.;500.;1;Отрезок;СКП 1;0.;-1.;0.;0.;0.;0.;48.799;38.686;26.6;0.;0.;0.;0.;11:53:01;Выкл.;48.799;38.686;26.6;
279522.245;C:\ncm-prt\ADEM-N33.NC;0001;750;20.;500.;1;Отрезок;СКП 1;-12.31;0.;0.;0.;0.;0.;36.489;38.686;26.6;0.;0.;0.;0.;11:53:38;Выкл.;36.489;38.686;26.6;
279518.6399;C:\ncm-prt\ADEM-N33.NC;0001;755;20.;500.;1;ПЧС дуга;СКП 1;-8.286;8.287;0.;0.;8.287;0.;28.203;46.973;26.6;0.;0.;0.;0.;11:54:17;Выкл.;28.203;46.973;26.6;
279517.0308;C:\ncm-prt\ADEM-N33.NC;0001;760;20.;500.;1;Отрезок;СКП 1;-0.001;7.315;0.;0.;0.;0.;28.202;54.288;26.6;0.;0.;0.;0.;11:54:39;Выкл.;28.202;54.288;26.6;
279513.4194;C:\ncm-prt\ADEM-N33.NC;0001;765;20.;500.;1;ПЧС дуга;СКП 1;8.286;8.286;0.;8.286;0.;0.;36.488;62.574;26.6;0.;0.;0.;0.;11:55:18;Выкл.;36.488;62.574;26.6;
279511.6393;C:\ncm-prt\ADEM-N33.NC;0001;770;20.;500.;1;Отрезок;СКП 1;8.36; 0.001;0.;0.;0.;0.;44.848;62.575;26.6;0.;0.;0.;0.;11:55:43;Выкл.;44.848;62.575;26.6;
279511.6393;C:\ncm-prt\ADEM-N33.NC;0001;775;20.;500.;1;Отрезок;СКП 1;0.;-1.001;0.;0.;0.;0.;44.848;61.574;26.6;0.;0.;0.;0.;11:55:46;Выкл.;44.848;61.574;26.6;
279511.6393;C:\ncm-prt\ADEM-N33.NC;0001;780;20.;500.;1;Хол. ход;СКП 1;0.;0.;35.4;0.;0.;0.;44.848;61.574;62.;0.;0.;0.;0.;11:55:46;Выкл.;44.848;61.574;62.;
279511.6393;C:\ncm-prt\ADEM-N33.NC;0001;785;20.;500.;1;Хол. ход;СКП 1;3.951;-21.608;0.;0.;0.;0.;48.799;39.966;62.;0.;0.;0.;0.;11:55:47;Выкл.;48.799;39.966;62.;
279511.6393;C:\ncm-prt\ADEM-N33.NC;0001;790;20.;500.;1;Отрезок;СКП 1;0.;0.;-33.7;0.;0.;0.;48.799;39.966;28.3;0.;0.;0.;0.;11:57:28;Выкл.;48.799;39.966;28.3;
279511.6393;C:\ncm-prt\ADEM-N33.NC;0001;795;20.;500.;1;Отрезок;СКП 1;0.;0.;-2.;0.;0.;0.;48.799;39.966;26.3;0.;0.;0.;0.;11:57:34;Выкл.;48.799;39.966;26.3;
279511.636;C:\ncm-prt\ADEM-N33.NC;0001;800;20.;500.;1;Отрезок;СКП 1;0.;-1.001;0.;0.;0.;0.;48.799;38.965;26.3;0.;0.;0.;0.;11:57:37;Выкл.;48.799;38.965;26.3;
279509.5876;C:\ncm-prt\ADEM-N33.NC;0001;805;20.;500.;1;Отрезок;СКП 1;-12.31;0.;0.;0.;0.;0.;36.489;38.965;26.3;0.;0.;0.;0.;11:58:14;Выкл.;36.489;38.965;26.3;
279506.7688;C:\ncm-prt\ADEM-N33.NC;0001;810;20.;500.;1;ПЧС дуга;СКП 1;-8.007;8.008;0.;0.;8.008;0.;28.482;46.973;26.3;0.;0.;0.;0.;11:58:51;Выкл.;28.482;46.973;26.3;
279505.5057;C:\ncm-prt\ADEM-N33.NC;0001;815;20.;500.;1;Отрезок;СКП 1;-0.001;7.315;0.;0.;0.;0.;28.481;54.288;26.3;0.;0.;0.;0.;11:59:13;Выкл.;28.481;54.288;26.3;
279502.6878;C:\ncm-prt\ADEM-N33.NC;0001;820;20.;500.;1;ПЧС дуга;СКП 1;8.008;8.007;0.;8.008;0.;0.;36.489;62.295;26.3;0.;0.;0.;0.;11:59:51;Выкл.;36.489;62.295;26.3;
279501.2825;C:\ncm-prt\ADEM-N33.NC;0001;825;20.;500.;1;Отрезок;СКП 1;8.359;0.;0.;0.;0.;0.;44.848;62.295;26.3;0.;0.;0.;0.;12:00:16;Выкл.;44.848;62.295;26.3;
279501.2825;C:\ncm-prt\ADEM-N33.NC;0001;830;20.;500.;1;Отрезок;СКП 1;0.;-0.999;0.;0.;0.;0.;44.848;61.296;26.3;0.;0.;0.;0.;12:00:19;Выкл.;44.848;61.296;26.3;
279501.2825;C:\ncm-prt\ADEM-N33.NC;0001;835;20.;500.;1;Хол. ход;СКП 1;0.;0.;35.7;0.;0.;0.;44.848;61.296;62.;0.;0.;0.;0.;12:00:19;Выкл.;44.848;61.296;62.;
279501.2825;C:\ncm-prt\ADEM-N33.NC;0001;840;20.;500.;1;Хол. ход;СКП 1;3.951;-21.079;0.;0.;0.;0.;48.799;40.217;62.;0.;0.;0.;0.;12:00:19;Выкл.;48.799;40.217;62.;
279501.2825;C:\ncm-prt\ADEM-N33.NC;0001;845;20.;500.;1;Отрезок;СКП 1;0.;0.;-34.;0.;0.;0.;48.799;40.217;28.;0.;0.;0.;0.;12:02:01;Выкл.;48.799;40.217;28.;
279501.2825;C:\ncm-prt\ADEM-N33.NC;0001;850;20.;500.;1;Отрезок;СКП 1;0.;0.;-2.;0.;0.;0.;48.799;40.217;26.;0.;0.;0.;0.;12:02:07;Выкл.;48.799;40.217;26.;
279501.2825;C:\ncm-prt\ADEM-N33.NC;0001;855;20.;500.;1;Отрезок;СКП 1;0.;-0.999;0.;0.;0.;0.;48.799;39.218;26.;0.;0.;0.;0.;12:02:10;Выкл.;48.799;39.218;26.;
279499.734;C:\ncm-prt\ADEM-N33.NC;0001;860;20.;500.;1;Отрезок;СКП 1;-12.31;0.;0.;0.;0.;0.;36.489;39.218;26.;0.;0.;0.;0.;12:02:47;Выкл.;36.489;39.218;26.;
279497.6021;C:\ncm-prt\ADEM-N33.NC;0001;865;20.;500.;1;ПЧС дуга;СКП 1;-7.755;7.755;0.;0.;7.755;0.;28.734;46.973;26.;0.;0.;0.;0.;12:03:24;Выкл.;28.734;46.973;26.;
279509.6312;C:\ncm-prt\ADEM-N33.NC;0001;870;20.;500.;1;Отрезок;СКП 1;0.;7.315;0.;0.;0.;0.;28.734;54.288;26.;0.;0.;0.;0.;12:03:46;Выкл.;28.734;54.288;26.;
279507.4995;C:\ncm-prt\ADEM-N33.NC;0001;875;20.;500.;1;ПЧС дуга;СКП 1;7.755;7.755;0.;7.755;0.;0.;36.489;62.043;26.;0.;0.;0.;0.;12:04:22;Выкл.;36.489;62.043;26.;
279506.4228;C:\ncm-prt\ADEM-N33.NC;0001;880;20.;500.;1;Отрезок;СКП 1;8.359;0.;0.;0.;0.;0.;44.848;62.043;26.;0.;0.;0.;0.;12:04:47;Выкл.;44.848;62.043;26.;
279506.4228;C:\ncm-prt\ADEM-N33.NC;0001;885;20.;500.;1;Отрезок;СКП 1;0.;-1.001;0.;0.;0.;0.;44.848;61.042;26.;0.;0.;0.;0.;12:04:50;Выкл.;44.848;61.042;26.;
